LSOACode,Violence_Total
E01003094,5
E01003094,2
E01003094,4
E01003095,6
E01003095,4
E01003095,7
E01003095,2
E01003095,0
E01003095,3
E01003096,51
E01003096,68
E01003096,33
E01003096,2
E01003096,4
E01003096,21
E01003097,3
E01003097,4
E01003097,14
E01003097,0
E01003097,1
E01003097,3
E01003098,4
E01003098,2
E01003098,9
E01003098,0
E01003098,0
E01003098,3
E01003099,18
E01003099,21
E01003099,23
E01003099,10
E01003099,2
E01003099,25
E01003100,15
E01003100,7
E01003100,11
E01003100,1
E01003100,5
E01003100,14
E01003101,13
E01003101,20
E01003101,14
E01003101,3
E01003101,2
E01003101,8
E01003102,43
E01003102,70
E01003102,57
E01003102,4
E01003102,2
E01003102,18
E01003104,10
E01003104,7
E01003104,14
E01003104,1
E01003104,0
E01003104,2
E01003105,11
E01003105,11
E01003105,24
E01003105,3
E01003105,3
E01003105,6
E01003106,18
E01003106,19
E01003106,20
E01003106,0
E01003106,1
E01003106,7
E01003106,6
E01003107,9
E01003107,16
E01003107,12
E01003107,4
E01003107,2
E01003107,5
E01003108,10
E01003108,15
E01003108,10
E01003108,3
E01003108,2
E01003108,8
E01003109,48
E01003109,52
E01003109,40
E01003109,0
E01003109,10
E01003109,14
E01003109,22
E01003110,10
E01003110,9
E01003110,17
E01003110,1
E01003110,2
E01003110,6
E01003111,6
E01003111,6
E01003111,13
E01003111,0
E01003111,2
E01003111,2
E01003112,10
E01003112,14
E01003112,22
E01003112,2
E01003112,5
E01003112,5
E01003113,11
E01003113,10
E01003113,15
E01003113,0
E01003113,5
E01003113,5
E01003114,19
E01003114,15
E01003114,46
E01003114,0
E01003114,4
E01003114,10
E01003115,9
E01003115,13
E01003115,11
E01003115,0
E01003115,5
E01003115,3
E01003116,11
E01003116,5
E01003116,9
E01003116,0
E01003116,1
E01003116,0
E01003117,13
E01003117,14
E01003117,14
E01003117,2
E01003117,2
E01003117,8
E01003118,22
E01003118,35
E01003118,30
E01003118,0
E01003118,5
E01003118,14
E01003119,7
E01003119,18
E01003119,14
E01003119,2
E01003119,2
E01003119,2
E01003120,19
E01003120,23
E01003120,33
E01003120,0
E01003120,2
E01003120,5
E01003120,12
E01003121,9
E01003121,6
E01003121,10
E01003121,1
E01003121,2
E01003121,1
E01003122,11
E01003122,18
E01003122,11
E01003122,0
E01003122,1
E01003122,0
E01003122,4
E01003123,5
E01003123,6
E01003123,11
E01003123,0
E01003123,2
E01003123,1
E01003123,3
E01003124,7
E01003124,12
E01003124,12
E01003124,0
E01003124,3
E01003124,6
E01003125,11
E01003125,17
E01003125,25
E01003125,0
E01003125,2
E01003125,1
E01003125,8
E01003126,20
E01003126,17
E01003126,11
E01003126,0
E01003126,4
E01003126,8
E01003127,11
E01003127,20
E01003127,12
E01003127,6
E01003127,5
E01003127,17
E01003128,19
E01003128,21
E01003128,19
E01003128,0
E01003128,3
E01003128,2
E01003128,7
E01003129,9
E01003129,10
E01003129,16
E01003129,0
E01003129,2
E01003129,6
E01003130,14
E01003130,11
E01003130,17
E01003130,0
E01003130,3
E01003130,0
E01003130,2
E01003131,21
E01003131,25
E01003131,27
E01003131,2
E01003131,1
E01003131,5
E01003132,7
E01003132,7
E01003132,26
E01003132,1
E01003132,2
E01003132,3
E01003133,7
E01003133,18
E01003133,18
E01003133,0
E01003133,1
E01003133,1
E01003133,8
E01003134,2
E01003134,11
E01003134,9
E01003134,4
E01003134,1
E01003134,2
E01003135,17
E01003135,12
E01003135,18
E01003135,0
E01003135,3
E01003135,3
E01003136,3
E01003136,5
E01003136,7
E01003136,0
E01003136,1
E01003136,4
E01003137,9
E01003137,16
E01003137,15
E01003137,2
E01003137,4
E01003137,7
E01003138,2
E01003138,3
E01003138,13
E01003138,0
E01003138,0
E01003138,0
E01003139,7
E01003139,8
E01003139,22
E01003139,0
E01003139,0
E01003139,2
E01003139,1
E01003140,7
E01003140,4
E01003140,2
E01003140,0
E01003140,2
E01003140,6
E01003141,10
E01003141,10
E01003141,13
E01003141,0
E01003141,2
E01003141,2
E01003142,6
E01003142,4
E01003142,5
E01003142,0
E01003142,2
E01003142,1
E01003143,5
E01003143,7
E01003143,12
E01003143,0
E01003143,1
E01003143,3
E01003144,12
E01003144,10
E01003144,10
E01003144,0
E01003144,3
E01003144,3
E01003145,8
E01003145,9
E01003145,11
E01003145,1
E01003145,0
E01003145,2
E01003146,13
E01003146,3
E01003146,17
E01003146,0
E01003146,2
E01003146,1
E01003146,4
E01003147,11
E01003147,9
E01003147,12
E01003147,1
E01003147,4
E01003147,6
E01003148,6
E01003148,6
E01003148,14
E01003148,0
E01003148,1
E01003148,3
E01003149,5
E01003149,4
E01003149,10
E01003149,0
E01003149,2
E01003149,2
E01003150,13
E01003150,18
E01003150,13
E01003150,0
E01003150,1
E01003150,3
E01003150,7
E01003151,18
E01003151,5
E01003151,15
E01003151,3
E01003151,1
E01003151,5
E01003152,9
E01003152,11
E01003152,10
E01003152,1
E01003152,3
E01003152,2
E01003153,17
E01003153,24
E01003153,22
E01003153,0
E01003153,2
E01003153,6
E01003154,8
E01003154,17
E01003154,27
E01003154,0
E01003154,1
E01003154,1
E01003154,8
E01003155,10
E01003155,12
E01003155,23
E01003155,0
E01003155,0
E01003155,1
E01003155,3
E01003156,5
E01003156,4
E01003156,3
E01003156,1
E01003156,0
E01003157,6
E01003157,4
E01003157,9
E01003157,0
E01003157,2
E01003157,1
E01003158,1
E01003158,3
E01003158,5
E01003158,0
E01003158,2
E01003159,8
E01003159,8
E01003159,19
E01003159,0
E01003159,0
E01003159,4
E01003160,6
E01003160,9
E01003160,11
E01003160,0
E01003160,0
E01003160,6
E01003160,3
E01003161,4
E01003161,6
E01003161,3
E01003161,1
E01003161,0
E01003161,2
E01003162,8
E01003162,5
E01003162,11
E01003162,0
E01003162,3
E01003162,1
E01003162,7
E01003163,5
E01003163,6
E01003163,4
E01003163,2
E01003163,2
E01003163,7
E01003164,14
E01003164,23
E01003164,14
E01003164,2
E01003164,2
E01003164,5
E01003165,8
E01003165,7
E01003165,13
E01003165,0
E01003165,1
E01003165,4
E01003166,26
E01003166,31
E01003166,24
E01003166,0
E01003166,3
E01003166,3
E01003166,7
E01003167,0
E01003167,4
E01003167,10
E01003167,1
E01003167,0
E01003167,1
E01003168,9
E01003168,17
E01003168,14
E01003168,0
E01003168,2
E01003168,4
E01003169,21
E01003169,17
E01003169,32
E01003169,2
E01003169,5
E01003169,3
E01003170,5
E01003170,6
E01003170,11
E01003170,2
E01003170,3
E01003170,1
E01003171,7
E01003171,11
E01003171,17
E01003171,2
E01003171,0
E01003171,4
E01003172,11
E01003172,10
E01003172,14
E01003172,1
E01003172,5
E01003172,5
E01003173,6
E01003173,5
E01003173,8
E01003173,3
E01003173,1
E01003173,5
E01003174,17
E01003174,15
E01003174,16
E01003174,0
E01003174,2
E01003174,4
E01003175,3
E01003175,4
E01003175,12
E01003175,0
E01003175,1
E01003175,2
E01003175,2
E01003176,20
E01003176,16
E01003176,15
E01003176,3
E01003176,7
E01003176,8
E01003177,8
E01003177,12
E01003177,19
E01003177,4
E01003177,1
E01003177,10
E01003178,9
E01003178,3
E01003178,16
E01003178,1
E01003178,0
E01003178,5
E01003179,10
E01003179,16
E01003179,19
E01003179,0
E01003179,0
E01003179,5
E01003179,8
E01003180,7
E01003180,11
E01003180,14
E01003180,0
E01003180,0
E01003180,2
E01003180,4
E01003181,6
E01003181,9
E01003181,15
E01003181,3
E01003181,2
E01003181,8
E01003182,13
E01003182,11
E01003182,23
E01003182,0
E01003182,0
E01003182,1
E01003182,4
E01003183,12
E01003183,13
E01003183,17
E01003183,2
E01003183,4
E01003183,5
E01003184,11
E01003184,13
E01003184,14
E01003184,1
E01003184,3
E01003184,3
E01003185,12
E01003185,7
E01003185,12
E01003185,6
E01003185,2
E01003185,2
E01003186,25
E01003186,25
E01003186,26
E01003186,6
E01003186,1
E01003186,22
E01003187,12
E01003187,6
E01003187,22
E01003187,0
E01003187,2
E01003187,6
E01003187,5
E01003188,6
E01003188,11
E01003188,15
E01003188,2
E01003188,2
E01003188,4
E01003189,14
E01003189,14
E01003189,28
E01003189,0
E01003189,5
E01003189,7
E01003190,21
E01003190,25
E01003190,36
E01003190,0
E01003190,5
E01003190,5
E01003190,13
E01003191,14
E01003191,15
E01003191,14
E01003191,4
E01003191,2
E01003191,1
E01003192,14
E01003192,26
E01003192,35
E01003192,0
E01003192,5
E01003192,4
E01003192,4
E01003193,11
E01003193,21
E01003193,35
E01003193,5
E01003193,2
E01003193,4
E01003194,13
E01003194,13
E01003194,14
E01003194,0
E01003194,2
E01003194,2
E01003194,5
E01003195,6
E01003195,5
E01003195,10
E01003195,0
E01003195,7
E01003196,21
E01003196,28
E01003196,38
E01003196,2
E01003196,3
E01003196,9
E01003197,10
E01003197,9
E01003197,15
E01003197,3
E01003197,1
E01003197,8
E01003198,8
E01003198,3
E01003198,2
E01003198,0
E01003198,0
E01003198,1
E01003199,25
E01003199,29
E01003199,48
E01003199,8
E01003199,20
E01003199,5
E01003200,14
E01003200,23
E01003200,15
E01003200,1
E01003200,0
E01003200,1
E01003200,7
E01003201,14
E01003201,17
E01003201,14
E01003201,1
E01003201,5
E01003201,9
E01003202,4
E01003202,6
E01003202,4
E01003202,1
E01003202,1
E01003202,4
E01003203,12
E01003203,9
E01003203,11
E01003203,0
E01003203,0
E01003203,1
E01003203,5
E01003204,23
E01003204,44
E01003204,13
E01003204,0
E01003204,2
E01003204,7
E01003205,6
E01003205,13
E01003205,16
E01003205,1
E01003205,2
E01003205,2
E01003206,6
E01003206,6
E01003206,11
E01003206,1
E01003206,0
E01003206,2
E01003207,24
E01003207,17
E01003207,40
E01003207,4
E01003207,3
E01003207,12
E01003209,11
E01003209,13
E01003209,10
E01003209,0
E01003209,2
E01003209,5
E01003210,7
E01003210,16
E01003210,18
E01003210,3
E01003210,4
E01003210,13
E01003211,6
E01003211,15
E01003211,22
E01003211,0
E01003211,1
E01003211,3
E01003212,9
E01003212,8
E01003212,14
E01003212,0
E01003212,1
E01003212,1
E01003212,6
E01003213,11
E01003213,8
E01003213,16
E01003213,1
E01003213,2
E01003213,4
E01003214,16
E01003214,22
E01003214,27
E01003214,1
E01003214,3
E01003214,11
E01003215,33
E01003215,21
E01003215,25
E01003215,4
E01003215,3
E01003215,19
E01003216,9
E01003216,13
E01003216,17
E01003216,1
E01003216,1
E01003216,3
E01003217,4
E01003217,6
E01003217,14
E01003217,0
E01003217,0
E01003217,2
E01003217,4
E01003218,3
E01003218,8
E01003218,10
E01003218,5
E01003218,1
E01003219,2
E01003219,10
E01003219,14
E01003219,1
E01003219,3
E01003219,2
E01003220,3
E01003220,17
E01003220,15
E01003220,2
E01003220,1
E01003220,3
E01003221,10
E01003221,22
E01003221,36
E01003221,1
E01003221,4
E01003221,6
E01003222,8
E01003222,6
E01003222,11
E01003222,0
E01003222,1
E01003222,3
E01003223,4
E01003223,17
E01003223,18
E01003223,4
E01003223,0
E01003223,7
E01003224,4
E01003224,5
E01003224,11
E01003224,1
E01003224,6
E01003224,3
E01003225,4
E01003225,4
E01003225,6
E01003225,2
E01003225,1
E01003225,2
E01003226,5
E01003226,14
E01003226,22
E01003226,1
E01003226,0
E01003226,4
E01003227,7
E01003227,5
E01003227,3
E01003227,0
E01003227,0
E01003227,1
E01003228,6
E01003228,13
E01003228,10
E01003228,0
E01003228,0
E01003228,3
E01003229,12
E01003229,12
E01003229,10
E01003229,0
E01003229,2
E01003229,3
E01003230,12
E01003230,9
E01003230,15
E01003230,0
E01003230,1
E01003230,2
E01003230,5
E01003231,9
E01003231,14
E01003231,8
E01003231,0
E01003231,3
E01003231,3
E01003231,7
E01003232,7
E01003232,11
E01003232,9
E01003232,1
E01003232,2
E01003232,7
E01003233,5
E01003233,4
E01003233,9
E01003233,1
E01003233,0
E01003233,4
E01003235,11
E01003235,4
E01003235,12
E01003235,1
E01003235,3
E01003235,2
E01003236,4
E01003236,11
E01003236,21
E01003236,0
E01003236,2
E01003236,5
E01003237,30
E01003237,23
E01003237,23
E01003237,0
E01003237,1
E01003237,3
E01003237,9
E01003238,6
E01003238,12
E01003238,29
E01003238,0
E01003238,0
E01003238,5
E01003239,13
E01003239,19
E01003239,18
E01003239,5
E01003239,1
E01003239,10
E01003240,12
E01003240,13
E01003240,14
E01003240,0
E01003240,2
E01003240,3
E01003240,7
E01003241,15
E01003241,13
E01003241,13
E01003241,1
E01003241,3
E01003241,5
E01003243,8
E01003243,19
E01003243,25
E01003243,1
E01003243,2
E01003243,7
E01003244,7
E01003244,11
E01003244,17
E01003244,1
E01003244,1
E01003244,6
E01003245,16
E01003245,9
E01003245,16
E01003245,1
E01003245,4
E01003245,4
E01003246,22
E01003246,19
E01003246,15
E01003246,1
E01003246,0
E01003246,8
E01003247,6
E01003247,8
E01003247,13
E01003247,2
E01003247,0
E01003247,5
E01003248,12
E01003248,12
E01003248,17
E01003248,0
E01003248,1
E01003248,2
E01003249,16
E01003249,9
E01003249,14
E01003249,0
E01003249,2
E01003249,6
E01003250,13
E01003250,17
E01003250,20
E01003250,0
E01003250,3
E01003250,3
E01003251,14
E01003251,13
E01003251,28
E01003251,0
E01003251,1
E01003251,2
E01003251,3
E01003252,8
E01003252,9
E01003252,11
E01003252,0
E01003252,1
E01003252,0
E01003252,4
E01003253,17
E01003253,23
E01003253,30
E01003253,0
E01003253,1
E01003253,10
E01003253,9
E01003254,4
E01003254,3
E01003254,7
E01003254,0
E01003254,0
E01003254,0
E01003255,15
E01003255,23
E01003255,35
E01003255,0
E01003255,3
E01003255,2
E01003255,15
E01003256,30
E01003256,17
E01003256,21
E01003256,1
E01003256,3
E01003256,10
E01003257,8
E01003257,7
E01003257,8
E01003257,0
E01003257,2
E01003257,0
E01003258,6
E01003258,9
E01003258,11
E01003258,0
E01003258,1
E01003258,6
E01003259,14
E01003259,18
E01003259,18
E01003259,3
E01003259,2
E01003259,5
E01003260,6
E01003260,11
E01003260,6
E01003260,0
E01003260,0
E01003260,2
E01003261,3
E01003261,3
E01003261,9
E01003261,2
E01003261,2
E01003261,0
E01003262,8
E01003262,12
E01003262,14
E01003262,0
E01003262,0
E01003262,1
E01003263,13
E01003263,19
E01003263,21
E01003263,1
E01003263,0
E01003263,2
E01003263,6
E01003264,5
E01003264,6
E01003264,5
E01003264,1
E01003264,0
E01003264,5
E01003265,12
E01003265,9
E01003265,12
E01003265,0
E01003265,2
E01003265,3
E01003266,11
E01003266,12
E01003266,22
E01003266,0
E01003266,1
E01003266,2
E01003266,2
E01003267,5
E01003267,9
E01003267,15
E01003267,0
E01003267,2
E01003267,3
E01003268,12
E01003268,9
E01003268,8
E01003268,1
E01003268,0
E01003268,3
E01003269,6
E01003269,6
E01003269,9
E01003269,0
E01003269,1
E01003269,0
E01003270,5
E01003270,16
E01003270,5
E01003270,0
E01003270,0
E01003270,2
E01003271,2
E01003271,3
E01003271,14
E01003271,0
E01003271,1
E01003271,0
E01003272,11
E01003272,15
E01003272,12
E01003272,1
E01003272,0
E01003272,0
E01003273,11
E01003273,8
E01003273,8
E01003273,0
E01003273,1
E01003273,0
E01003274,8
E01003274,7
E01003274,5
E01003274,1
E01003274,0
E01003274,8
E01003275,8
E01003275,18
E01003275,14
E01003275,0
E01003275,2
E01003275,5
E01003276,8
E01003276,9
E01003276,6
E01003276,2
E01003276,2
E01003276,5
E01003277,7
E01003277,9
E01003277,9
E01003277,0
E01003277,1
E01003277,4
E01003278,12
E01003278,13
E01003278,24
E01003278,0
E01003278,2
E01003278,2
E01003278,3
E01003279,2
E01003279,4
E01003279,10
E01003279,0
E01003279,0
E01003279,2
E01003280,2
E01003280,5
E01003280,9
E01003280,1
E01003280,0
E01003280,4
E01003281,8
E01003281,2
E01003281,6
E01003281,0
E01003281,0
E01003281,1
E01003282,11
E01003282,14
E01003282,27
E01003282,0
E01003282,0
E01003282,1
E01003282,6
E01003283,3
E01003283,5
E01003283,7
E01003283,1
E01003283,0
E01003283,1
E01003284,6
E01003284,12
E01003284,14
E01003284,0
E01003284,0
E01003284,5
E01003284,1
E01003285,9
E01003285,16
E01003285,19
E01003285,0
E01003285,1
E01003285,1
E01003285,5
E01003286,18
E01003286,18
E01003286,26
E01003286,0
E01003286,3
E01003286,7
E01003286,3
E01003287,3
E01003287,3
E01003287,7
E01003287,0
E01003287,0
E01003287,1
E01003288,13
E01003288,10
E01003288,23
E01003288,3
E01003288,1
E01003288,9
E01003290,19
E01003290,29
E01003290,26
E01003290,0
E01003290,5
E01003290,2
E01003290,8
E01003291,50
E01003291,102
E01003291,60
E01003291,0
E01003291,3
E01003291,15
E01003291,16
E01003292,7
E01003292,10
E01003292,17
E01003292,0
E01003292,4
E01003292,4
E01003293,6
E01003293,9
E01003293,11
E01003293,1
E01003293,1
E01003293,4
E01003295,11
E01003295,3
E01003295,10
E01003295,0
E01003295,1
E01003295,4
E01003296,54
E01003296,62
E01003296,49
E01003296,1
E01003296,7
E01003296,6
E01003296,27
E01003297,7
E01003297,11
E01003297,10
E01003297,0
E01003297,1
E01003297,2
E01003297,5
E01003298,4
E01003298,6
E01003298,5
E01003298,0
E01003298,0
E01003298,3
E01003298,0
E01003299,17
E01003299,21
E01003299,16
E01003299,1
E01003299,3
E01003299,2
E01003299,9
E01003300,13
E01003300,12
E01003300,16
E01003300,0
E01003300,1
E01003300,3
E01003300,6
E01003301,5
E01003301,11
E01003301,10
E01003301,5
E01003301,5
E01003301,2
E01003302,14
E01003302,19
E01003302,17
E01003302,1
E01003302,3
E01003302,2
E01003302,9
E01003303,46
E01003303,42
E01003303,32
E01003303,3
E01003303,12
E01003303,28
E01003304,30
E01003304,43
E01003304,43
E01003304,3
E01003304,6
E01003304,20
E01003305,16
E01003305,22
E01003305,23
E01003305,0
E01003305,2
E01003305,6
E01003307,2
E01003307,1
E01003307,10
E01003307,2
E01003307,1
E01003307,1
E01003308,16
E01003308,11
E01003308,9
E01003308,1
E01003308,5
E01003308,5
E01003309,14
E01003309,11
E01003309,22
E01003309,0
E01003309,0
E01003309,4
E01003310,13
E01003310,11
E01003310,16
E01003310,2
E01003310,1
E01003310,2
E01003311,1
E01003311,8
E01003311,8
E01003311,1
E01003311,0
E01003311,1
E01003312,9
E01003312,10
E01003312,10
E01003312,0
E01003312,3
E01003312,3
E01003313,12
E01003313,10
E01003313,14
E01003313,2
E01003313,3
E01003313,5
E01003314,7
E01003314,3
E01003314,14
E01003314,0
E01003314,1
E01003314,1
E01003315,9
E01003315,10
E01003315,7
E01003315,3
E01003315,1
E01003315,2
E01003316,2
E01003316,2
E01003316,5
E01003316,0
E01003316,1
E01003316,0
E01003317,6
E01003317,13
E01003317,22
E01003317,0
E01003317,3
E01003317,1
E01003317,12
E01003318,52
E01003318,72
E01003318,82
E01003318,14
E01003318,10
E01003318,26
E01003319,17
E01003319,22
E01003319,21
E01003319,4
E01003319,1
E01003319,6
E01003320,10
E01003320,12
E01003320,23
E01003320,1
E01003320,3
E01003320,7
E01003321,11
E01003321,23
E01003321,35
E01003321,0
E01003321,1
E01003321,4
E01003321,9
E01003322,6
E01003322,25
E01003322,28
E01003322,0
E01003322,1
E01003322,3
E01003323,7
E01003323,7
E01003323,11
E01003323,0
E01003323,0
E01003323,4
E01003324,18
E01003324,34
E01003324,37
E01003324,0
E01003324,7
E01003324,2
E01003324,20
E01003325,21
E01003325,15
E01003325,17
E01003325,5
E01003325,3
E01003325,8
E01003326,10
E01003326,11
E01003326,17
E01003326,1
E01003326,1
E01003326,4
E01003327,9
E01003327,10
E01003327,33
E01003327,0
E01003327,2
E01003327,3
E01003327,3
E01003328,10
E01003328,7
E01003328,8
E01003328,2
E01003328,0
E01003328,6
E01003329,3
E01003329,8
E01003329,15
E01003329,1
E01003329,5
E01003329,3
E01003330,9
E01003330,7
E01003330,11
E01003330,1
E01003330,4
E01003330,4
E01003331,15
E01003331,11
E01003331,12
E01003331,0
E01003331,0
E01003331,1
E01003331,3
E01003332,6
E01003332,5
E01003332,10
E01003332,1
E01003332,0
E01003332,4
E01003333,6
E01003333,11
E01003333,17
E01003333,0
E01003333,1
E01003333,7
E01003333,3
E01003334,6
E01003334,20
E01003334,19
E01003334,4
E01003334,4
E01003334,3
E01003335,10
E01003335,10
E01003335,11
E01003335,0
E01003335,0
E01003335,2
E01003335,3
E01003336,6
E01003336,6
E01003336,11
E01003336,0
E01003336,1
E01003336,4
E01003336,2
E01003337,4
E01003337,9
E01003337,14
E01003337,0
E01003337,3
E01003337,1
E01003337,3
E01003338,8
E01003338,21
E01003338,25
E01003338,3
E01003338,5
E01003338,6
E01003339,8
E01003339,17
E01003339,8
E01003339,2
E01003339,1
E01003339,4
E01003340,9
E01003340,6
E01003340,13
E01003340,3
E01003340,0
E01003340,5
E01003341,7
E01003341,6
E01003341,9
E01003341,0
E01003341,1
E01003341,2
E01003342,9
E01003342,2
E01003342,10
E01003342,0
E01003342,1
E01003342,5
E01003343,3
E01003343,4
E01003343,7
E01003343,0
E01003343,0
E01003343,3
E01003343,2
E01003344,4
E01003344,10
E01003344,4
E01003344,0
E01003344,2
E01003344,3
E01003345,7
E01003345,7
E01003345,12
E01003345,1
E01003345,0
E01003345,4
E01003346,17
E01003346,14
E01003346,12
E01003346,0
E01003346,0
E01003346,4
E01003346,6
E01003347,16
E01003347,19
E01003347,20
E01003347,4
E01003347,19
E01003347,8
E01003348,12
E01003348,20
E01003348,22
E01003348,1
E01003348,0
E01003348,7
E01003349,12
E01003349,9
E01003349,14
E01003349,0
E01003349,2
E01003349,3
E01003350,8
E01003350,6
E01003350,20
E01003350,0
E01003350,5
E01003350,4
E01003351,14
E01003351,20
E01003351,12
E01003351,2
E01003351,3
E01003351,7
E01003352,25
E01003352,17
E01003352,25
E01003352,0
E01003352,3
E01003352,7
E01003353,6
E01003353,14
E01003353,20
E01003353,4
E01003353,2
E01003353,2
E01003354,12
E01003354,10
E01003354,15
E01003354,1
E01003354,2
E01003354,4
E01003355,4
E01003355,5
E01003355,10
E01003355,2
E01003355,1
E01003355,3
E01003356,5
E01003356,3
E01003356,11
E01003356,0
E01003356,1
E01003356,1
E01003357,11
E01003357,13
E01003357,33
E01003357,3
E01003357,2
E01003357,5
E01003358,21
E01003358,11
E01003358,15
E01003358,0
E01003358,8
E01003358,15
E01003359,9
E01003359,17
E01003359,13
E01003359,0
E01003359,1
E01003359,0
E01003359,4
E01003360,9
E01003360,12
E01003360,16
E01003360,0
E01003360,0
E01003360,2
E01003361,2
E01003361,2
E01003361,3
E01003361,0
E01003361,1
E01003361,0
E01003362,3
E01003362,2
E01003362,9
E01003362,1
E01003362,1
E01003363,2
E01003363,5
E01003363,8
E01003363,0
E01003363,0
E01003363,1
E01003364,2
E01003364,1
E01003364,4
E01003364,0
E01003364,1
E01003365,4
E01003365,2
E01003365,3
E01003365,1
E01003365,0
E01003366,11
E01003366,5
E01003366,9
E01003366,1
E01003366,0
E01003366,1
E01003367,24
E01003367,29
E01003367,40
E01003367,0
E01003367,3
E01003367,5
E01003367,8
E01003368,5
E01003368,8
E01003368,10
